"CODIGO";"DESCRIPCION";"LATITUD";"LONGITUD";"DIRECION";"CP";"POBLACION";"PROVINCIA";"PAIS";"CERCANIAS";"FEVE";"COMUN"
"42005";"FREGENAL DE LA SIERRA";"38.1676130";"-6.6379090";"Ctra. Ex - 201 --- Estación Ferrocarril, S/N";"06340";"FREGENAL DE LA SIERRA";"BADAJOZ";"ESPAÑA";"NO";"NO";""
"42006";"CUMBRES MAYORES";"38.0531260";"-6.6315530";"Ctra. A - 5300 --- Estación Ferrocarril, S/N";"21380";"CUMBRES MAYORES";"HUELVA";"ESPAÑA";"NO";"NO";""
"42008";"JABUGO-GALAROZA";"37.9282430";"-6.7739080";"C/ Roman Talero, 34";"21360";"JABUGO";"HUELVA";"ESPAÑA";"NO";"NO";""
"42009";"ALMONASTER-CORTEGANA";"37.9011740";"-6.7973720";"C/ Aldea Estación Almter, S/N";"21342";"ALMONASTER LA REAL";"HUELVA";"ESPAÑA";"NO";"NO";""
"42012";"VALDELAMUSA";"37.7871110";"-6.8737290";"Ctra. Hu-6102 - Estación Ferrocarril, S/N";"21330";"CORTEGANA";"HUELVA";"ESPAÑA";"NO";"NO";""
"42013";"EL TAMUJOSO";"37.7203390";"-6.9005540";"Ctra. Hu - 5101 --- Estación Ferrocarril, S/N";"21320";"CERRO DE ANDÉVALO (EL)";"HUELVA";"ESPAÑA";"NO";"NO";""
"42015";"CALAÑAS";"37.6520070";"-6.8758410";"Paseo Ramon Regajo, S/N";"21300";"CALAÑAS";"HUELVA";"ESPAÑA";"NO";"NO";""
"42016";"LOS MILANOS";"37.5862190";"-6.9199380";"Ctra. H - 9020 --- Estación Ferrocarril, S/N";"21300";"CALAÑAS";"HUELVA";"ESPAÑA";"NO";"NO";""
"42018";"EL COBUJÓN";"37.5165090";"-6.9534280";"Ctra. Hv - 1427 --- Estación Ferrocarril, S/N";"21300";"CALAÑAS";"HUELVA";"ESPAÑA";"NO";"NO";""
"42019";"BELMONTE";"37.4618640";"-6.9475330";"Ctra. N - 431 --- Estación Ferrocarril, S/N";"21500";"GIBRALEÓN";"HUELVA";"ESPAÑA";"NO";"NO";""
"42020";"GIBRALEÓN";"37.3685200";"-6.9620700";"C/ Guadiana, 6";"21500";"GIBRALEÓN";"HUELVA";"ESPAÑA";"NO";"NO";""
"43005";"BENACAZÓN";"37.3568512";"-6.2082011";"C/ Celda, S/N";"41805";"BENACAZÓN";"SEVILLA";"ESPAÑA";"SI";"NO";""
"43008";"CARRIÓN DE LOS CÉSPEDES";"37.3689550";"-6.3350880";"Ctra. Se - 637 - Estación de Ferrocarril S/N";"41820";"CARRIÓN DE LOS CÉSPEDES";"SEVILLA";"ESPAÑA";"NO";"NO";""
"43009";"ESCACENA";"37.3978120";"-6.3919800";"Ctra. Hu - 6111 --- Camino del Pozo, S/N";"21870";"ESCACENA DEL CAMPO";"HUELVA";"ESPAÑA";"NO";"NO";""
"43011";"LA PALMA DEL CONDADO";"37.3906650";"-6.5544440";"Avda. de la Constitucion, 9";"21700";"PALMA DEL CONDADO (LA)";"HUELVA";"ESPAÑA";"NO";"NO";""
"43012";"VILLARRASA";"37.3869990";"-6.5988190";"Ctra. A-472 - Estación Ferrocarril, S/N";"21850";"VILLARRASA";"HUELVA";"ESPAÑA";"NO";"NO";""
"43015";"NIEBLA-PUERTA DEL BUEY";"37.3587619";"-6.6812578";"Avda. Puerta del Buey, S/N";"21840";"NIEBLA";"HUELVA";"ESPAÑA";"NO";"NO";""
"43019";"HUELVA";"37.2525922";"-6.9448154";"Avda. de Cádiz, S/N";"21003";"HUELVA";"HUELVA";"ESPAÑA";"NO";"NO";""
"43021";"SAN JUAN DEL PUERTO";"37.3118980";"-6.8410760";"C/ Rios Esquina Pza. de la Marina, S/N";"21610";"SAN JUAN DEL PUERTO";"HUELVA";"ESPAÑA";"NO";"NO";""
"50002";"CINCO CASAS";"39.1692820";"-3.2326630";"Pla. Estación Ferrocarril, S/N";"13720";"ALCÁZAR DE SAN JUAN";"CIUDAD REAL";"ESPAÑA";"NO";"NO";""
"50100";"MANZANARES";"39.0058370";"-3.3705070";"Paseo Estación Ferrocarril, S/N";"13200";"MANZANARES";"CIUDAD REAL";"ESPAÑA";"NO";"NO";""
"50102";"VALDEPEÑAS";"38.7628680";"-3.3957200";"Paseo Estación Ferrocarril, S/N";"13300";"VALDEPEÑAS";"CIUDAD REAL";"ESPAÑA";"NO";"NO";""
"50200";"SANTA CRUZ DE MUDELA";"38.6444280";"-3.4514930";"Paseo Castelar, 161";"13730";"SANTA CRUZ DE MUDELA";"CIUDAD REAL";"ESPAÑA";"NO";"NO";""
"50202";"ALMURADIEL-VISO DEL MARQUÉS";"38.5142670";"-3.5019350";"C/ San Antonio, S/N";"13760";"ALMURADIEL";"CIUDAD REAL";"ESPAÑA";"NO";"NO";""
"50207";"VILCHES";"38.2157420";"-3.5175760";"C/ Estación Ferrocarril, S/N";"23220";"VILCHES";"JAÉN";"ESPAÑA";"NO";"NO";""
"50300";"LINARES-BAEZA";"38.0688640";"-3.5893960";"Pla. de las Palmeras, S/N";"23490";"LINARES";"JAÉN";"ESPAÑA";"NO";"NO";""
"50400";"ESPELÚY";"38.0102470";"-3.8327260";"Pla. Estación Ferrocarril, 3";"23628";"ESPELÚY";"JAÉN";"ESPAÑA";"NO";"NO";""
"50403";"ANDÚJAR";"38.0282250";"-4.0660360";"Ctra. Estación Ferrocarril, S/N";"23740";"ANDÚJAR";"JAÉN";"ESPAÑA";"NO";"NO";""
"50407";"VILLA DEL RÍO";"37.9813310";"-4.2837880";"C/ Prolongacion Estación Ferrocarril, S/N";"14640";"VILLA DEL RÍO";"CÓRDOBA";"ESPAÑA";"NO";"NO";""
"50413";"ALCOLEA DE CÓRDOBA";"37.9223260";"-4.6947510";"Ctra. N - Iv - Madrid - Cádiz - Estación Ferrocarril, S/N";"14610";"CÓRDOBA";"CÓRDOBA";"ESPAÑA";"NO";"NO";""
"50417";"CAMPUS UNIVERSITARIO DE RABANALES";"37.9125600";"-4.7208600";"C/ Estación Ferrocarril, S/N";"14014";"CÓRDOBA";"CÓRDOBA";"ESPAÑA";"NO";"NO";""
"50500";"CÓRDOBA-JULIO ANGUITA";"37.8882910";"-4.7894530";"Glorieta de las Tres Culturas, S/N";"14011";"CÓRDOBA";"CÓRDOBA";"ESPAÑA";"NO";"NO";""
"50501";"EL HIGUERÓN";"37.8702710";"-4.8389420";"C/ Cantero Juan de Ochoa, 4";"14193";"CÓRDOBA";"CÓRDOBA";"ESPAÑA";"NO";"NO";""
"50502";"VILLARRUBIA DE CÓRDOBA";"37.8475740";"-4.9153390";"Pza. Azucarera San Rafael, S/N";"14710";"CÓRDOBA";"CÓRDOBA";"ESPAÑA";"NO";"NO";""
"50504";"POSADAS";"37.8039860";"-5.1063250";"Pza. Estación Ferrocarril, S/N";"14730";"POSADAS";"CÓRDOBA";"ESPAÑA";"NO";"NO";""
"50506";"PALMA DEL RÍO";"37.7180810";"-5.2927600";"C/ Estación Ferrocarril, S/N";"14700";"PALMA DEL RÍO";"CÓRDOBA";"ESPAÑA";"NO";"NO";""
"50507";"PEÑAFLOR";"37.7075020";"-5.3416090";"C/ Estación de Ferrocarril, S/N";"41470";"PEÑAFLOR";"SEVILLA";"ESPAÑA";"NO";"NO";""
"50600";"LORA DEL RÍO";"37.6613212";"-5.5295514";"Avda. de Portugal, S/N";"41440";"LORA DEL RÍO";"SEVILLA";"ESPAÑA";"SI";"NO";""
"50700";"LOS ROSALES";"37.5899718";"-5.7261208";"C/ San Pedro, S/N";"41330";"TOCINA";"SEVILLA";"ESPAÑA";"SI";"NO";""
"51003";"SEVILLA-SANTA JUSTA";"37.3924955";"-5.9749269";"Avda. Kansas City, S/N";"41007";"SEVILLA";"SEVILLA";"ESPAÑA";"SI";"NO";""
"51100";"SAN BERNARDO";"37.3777778";"-5.9796142";"C/ Ramón Carande S/N, Sevilla";"41004";"SEVILLA";"SEVILLA";"ESPAÑA";"SI";"NO";""
"51103";"DOS HERMANAS";"37.2872259";"-5.9235322";"Pla. del Arenal, S/N";"41701";"DOS HERMANAS";"SEVILLA";"ESPAÑA";"SI";"NO";""
"51110";"VIRGEN DEL ROCÍO";"37.3628091";"-5.9760105";"C/ Pintor Luis Rosales, S/N";"41013";"SEVILLA";"SEVILLA";"ESPAÑA";"SI";"NO";""
"51111";"BELLAVISTA";"37.3215188";"-5.9641924";"Avenida de Jerez S/N, Sevilla";"41703";"SEVILLA";"SEVILLA";"ESPAÑA";"SI";"NO";""
"51200";"UTRERA";"37.1848178";"-5.7907537";"Avda. Abate Marchena, Nº 11";"41710";"UTRERA";"SEVILLA";"ESPAÑA";"SI";"NO";""
"51202";"LAS CABEZAS DE SAN JUAN";"37.0194897";"-5.9465800";"Ctra. Se - 9021 --- Estación Ferrocarril, S/N";"41730";"CABEZAS DE SAN JUAN (LAS)";"SEVILLA";"ESPAÑA";"SI";"NO";""
"51203";"LEBRIJA";"36.9116378";"-6.0948487";"Avda. Vicente Aleixandre, S/N";"41740";"LEBRIJA";"SEVILLA";"ESPAÑA";"SI";"NO";""
"51205";"AEROPUERTO DE JEREZ";"36.7515886";"-6.0659384";"Ctra. N - Iv - Km. 628,5";"11407";"JEREZ DE LA FRONTERA";"CÁDIZ";"ESPAÑA";"SI";"NO";""
"51300";"JEREZ DE LA FRONTERA";"36.6800220";"-6.1266032";"Pla. Estación Ferrocarril, S/N";"11401";"JEREZ DE LA FRONTERA";"CÁDIZ";"ESPAÑA";"SI";"NO";""
"51400";"PUERTO DE SANTA MARÍA";"36.6040723";"-6.2179261";"Pza. de la Estación S/N.";"11500";"PUERTO DE SANTA MARÍA (EL)";"CÁDIZ";"ESPAÑA";"SI";"NO";""
"51401";"PUERTO REAL";"36.5309155";"-6.1853143";"Carretera de Circunvalacion - Calle Tierra S/N, Puerto Real (Cádiz)";"11510";"PUERTO REAL";"CÁDIZ";"ESPAÑA";"SI";"NO";""
"51404";"SEGUNDA AGUADA";"36.5135317";"-6.2770128";"Avda. Juan Carlos I, S/N..";"11012";"CÁDIZ";"CÁDIZ";"ESPAÑA";"SI";"NO";""
"51405";"CÁDIZ";"36.5289350";"-6.2879716";"Pla. Sevilla, S/N.";"11006";"CÁDIZ";"CÁDIZ";"ESPAÑA";"SI";"NO";""
"51406";"SAN FERNANDO-BAHÍA SUR";"36.4680834";"-6.2067676";"C/ Ferrocarril S/N.";"11100";"SAN FERNANDO";"CÁDIZ";"ESPAÑA";"SI";"NO";"S FER"
"51409";"CÁDIZ-ESTADIO";"36.5029461";"-6.2720644";"Avda. de la Sanidad Pública S/N, Cádiz";"11010";"CÁDIZ";"CÁDIZ";"ESPAÑA";"SI";"NO";""
"54400";"BOBADILLA";"37.0370730";"-4.7279420";"Pla. de la Estación, S/N";"29540";"ANTEQUERA";"MÁLAGA";"ESPAÑA";"NO";"NO";"ANTEQ"
"54403";"EL CHORRO-CAMINITO DEL REY";"36.9073350";"-4.7592580";"Ctra. Ma - 5403 --- Estación de Ferrocarril, S/N";"29552";"ÁLORA";"MÁLAGA";"ESPAÑA";"NO";"NO";""
"54404";"LAS MELLIZAS";"36.8733060";"-4.7194330";"Barriada Estación de las Mellizas, S/N";"29593";"ÁLORA";"MÁLAGA";"ESPAÑA";"NO";"NO";""
"54405";"ÁLORA";"36.8198747";"-4.6996105";"Camino de la Estación, S/N";"29510";"ÁLORA";"MÁLAGA";"ESPAÑA";"SI";"NO";""
"54406";"PIZARRA";"36.7641515";"-4.7118313";"Pza. de la Estación,  S/N.";"29569";"PIZARRA";"MÁLAGA";"ESPAÑA";"SI";"NO";""
"54407";"ALJAIMA";"36.7330833";"-4.6645001";"Carretera A-7054 - Estacion Ferrocarril, S/N";"29580";"CÁRTAMA";"MÁLAGA";"ESPAÑA";"SI";"NO";""
"54408";"CÁRTAMA";"36.7337392";"-4.6083966";"Barriada Garcia Agua, S/N";"29580";"CÁRTAMA";"MÁLAGA";"ESPAÑA";"SI";"NO";""
"54410";"CAMPANILLAS";"36.7050436";"-4.5454825";"Camino Antiguo de Cártama S/N, Málaga";"29196";"MÁLAGA";"MÁLAGA";"ESPAÑA";"SI";"NO";""
"54412";"MÁLAGA-LOS PRADOS";"36.6986108";"-4.4781500";"Complejo Ferroviario los Prados, S/N";"29006";"MÁLAGA";"MÁLAGA";"ESPAÑA";"SI";"NO";""
"54413";"MÁLAGA MARÍA ZAMBRANO";"36.7113388";"-4.4313888";"C/ Explanada de la Estación, S/N";"29002";"MÁLAGA";"MÁLAGA";"ESPAÑA";"SI";"NO";""
"54501";"VICTORIA KENT";"36.7012229";"-4.4544145";"Platero Francisco Vazquez, S/N.";"29003";"MÁLAGA";"MÁLAGA";"ESPAÑA";"SI";"NO";""
"54517";"MÁLAGA-CENTRO ALAMEDA";"36.7159539";"-4.4265335";"Avda. de la Aurora, S/N";"29002";"MÁLAGA";"MÁLAGA";"ESPAÑA";"SI";"NO";""
"55001";"CAMPILLOS";"37.0322310";"-4.8634990";"Ctra. Estación Ferrocarril, S/N";"29320";"CAMPILLOS";"MÁLAGA";"ESPAÑA";"NO";"NO";""
"55003";"ALMARGEN-CAÑETE LA REAL";"37.0009850";"-5.0201110";"C/ Cortina Estación, 1b";"29330";"ALMARGEN";"MÁLAGA";"ESPAÑA";"NO";"NO";""
"55005";"SETENIL";"36.8634230";"-5.1213750";"Ctra. Ca-414 - Estación de Ferrocarril, S/N";"11692";"SETENIL DE LAS BODEGAS";"CÁDIZ";"ESPAÑA";"NO";"NO";""
"55007";"RONDA";"36.7484010";"-5.1619700";"Avda. de Andalucia, 31";"29400";"RONDA";"MÁLAGA";"ESPAÑA";"NO";"NO";""
"55008";"ARRIATE";"36.7905949";"-5.1407570";"Ctra. Ma -7400 - Estación Ferrocarril, S/N";"29350";"ARRIATE";"MÁLAGA";"ESPAÑA";"NO";"NO";""
